iso3,year,gdp_usd,gdp_per_capita_usd,trade_openness,govt_revenue_pct_gdp,govt_expenditure_pct_gdp,rd_pct_gdp,gov_effectiveness
POL,1999,170704452714.673,4415.50067547826,53.8980187624686,35.5826834789568,38.5515126188159,0.67786,
POL,2000,172953527033.013,4520.64100449111,60.6107209423297,33.9987414673214,38.1558904251738,0.63806,0.4025763
POL,2001,191823200371.284,5015.23790036613,57.8785312712895,34.4141448227122,39.6556751835274,0.61861,
POL,2002,199694463255.567,5223.45178967082,60.7967990573911,34.5760714811724,39.585153910354,0.55501,0.2937024
POL,2003,218561225998.47,5720.81366178104,69.2134479841788,34.4398418354802,40.4937170662152,0.53626,0.4637907
POL,2004,256268656145.134,6711.72715262967,70.9815765694162,32.4804579773166,37.8244157129918,0.54999,0.2850646
POL,2005,306999913150.525,8043.92332253757,70.3114790902584,33.2330742288529,36.9606953839401,0.56121,0.4613517
POL,2006,345897630736.173,9068.85528307627,77.7008035402352,33.633445906603,36.6626761383487,0.54899,0.3072557
POL,2007,429715132137.503,11272.5293683383,80.745399056691,34.1119695988835,35.0894966496557,0.56103,0.2285767
POL,2008,535612030671.888,14048.5604672654,80.5746815569207,33.4626969999667,35.8115464821891,0.59719,0.4094615
POL,2009,440891472247.096,11556.3026866026,74.9685965264269,31.4402563453917,36.7259261843907,0.65932,0.4671032
POL,2010,478111630683.514,12567.7317676382,82.2258523219922,31.9706586203309,36.7345749661846,0.72252,0.5474147
POL,2011,527848543023.469,13867.6669408192,86.9236892837618,32.537093932932,34.8359106996135,0.74726,0.5785731
POL,2012,498148649702.66,13087.420943321,88.8299033066583,32.7536212229741,35.0580862781262,0.88476,0.600245
POL,2013,518179836405.36,13621.9023794031,90.4175072415629,32.4418965323538,35.9129620312523,0.8807,0.654327
POL,2014,542134167178.627,14262.2841914116,92.0340197113178,32.2897733286165,35.0749023643641,0.9454,0.9088197
POL,2015,480054118583.367,12637.5220324406,92.2554272741942,32.4821172392908,34.1387372869929,0.99807,0.8717909
POL,2016,473259583969.643,12464.0110508476,96.8659028060623,32.8126112028125,34.8011532937469,0.9616,0.7500075
POL,2017,528356676667.211,13913.3402919927,100.56589524628,33.5318974617845,34.2617520918092,1.03055,0.6233831
POL,2018,594616687350.017,15658.2120316794,102.442462168005,34.1003647349327,33.0589633854181,1.19426,0.6921258
POL,2019,602683770144.88,15874.5220531254,101.581033817373,34.1467261960069,33.827053466204,1.3088,0.6631417
POL,2020,605914237903.742,16150.9304813473,99.2590912303436,34.7081923171819,40.522296880667,1.37128,0.6765763
POL,2021,689170230665.35,18635.5104895754,110.874283021945,35.7886364097481,36.9985474454804,1.41558,0.5887761
POL,2022,695607470875.276,18891.2121169279,123.021332860345,33.8091813534998,36.0632407243175,1.44162,0.515427
POL,2023,812451193396.143,22145.2660647429,110.024935041815,35.8946310017879,39.0982392627941,1.55525,0.6341038
POL,2024,917767106146.761,25103.565661423,100.359442847164,,,,0.6734027
PRI,1960,1691900000.0,717.514843087362,,,,,
PRI,1961,1865100000.0,777.215027407341,,,,,
PRI,1962,2094400000.0,854.74480496849,,,,,
PRI,1963,2333600000.0,931.751665981242,,,,,
PRI,1964,2570500000.0,1006.43444609497,,,,,
PRI,1965,2881500000.0,1110.83269082498,,,,,
PRI,1966,3170500000.0,1207.81182440348,,,,,
PRI,1967,3532700000.0,1335.27411162524,,,,,
PRI,1968,3941700000.0,1480.69317642251,,,,,
PRI,1969,4460700000.0,1661.86688523369,,,,,
PRI,1970,5034700000.0,1852.35467255335,,,,,
PRI,1971,5646800000.0,2044.31990558216,82.8061911170929,,,,
PRI,1972,6328900000.0,2246.4767135113,80.2998941364218,,,,
PRI,1973,7002400000.0,2432.41421904928,85.1408088655318,,,,
PRI,1974,7684800000.0,2614.50094053038,98.8991255465334,,,,
PRI,1975,8198300000.0,2738.24315297261,98.6680165400144,,,,
PRI,1976,8968600000.0,2946.46195251152,97.8748076622884,,,,
PRI,1977,9910900000.0,3208.77135614128,106.831871979336,,,,
PRI,1978,11165000000.0,3567.7526290007,101.424988804299,,,,
PRI,1979,12750000000.0,4024.50942019287,105.25568627451,,,,
PRI,1980,14436100000.0,4502.8384279476,108.419171382853,,,,
PRI,1981,15955700000.0,4920.72293674859,108.625757566262,,,,
PRI,1982,16764200000.0,5115.00851423346,103.626179596998,,,,
PRI,1983,17276600000.0,5217.72272856039,98.5610594677193,,,,
PRI,1984,19162600000.0,5730.11700890201,97.4523290158955,,,,
PRI,1985,20289200000.0,6008.05448623038,101.807365494943,,,,
PRI,1986,22009300000.0,6455.18446107614,98.4597420181469,,,,
PRI,1987,24025800000.0,6980.49014338219,94.8642709087731,,,,
PRI,1988,26385800000.0,7595.44465611829,97.8249664592319,,,,
PRI,1989,28161200000.0,8033.08944133042,107.941778049231,,,,
PRI,1990,30603919000.0,8652.50749222505,114.452662092067,,,,
PRI,1991,32287031000.0,9064.01851711486,115.301094114228,,,,
PRI,1992,34630430000.0,9659.33889995916,105.221044035549,,,,
PRI,1993,36922456000.0,10212.2767630564,97.9799393626469,,,,
PRI,1994,39690630000.0,10876.4188239898,96.765407855708,,,,
PRI,1995,42647331000.0,11579.1849969985,99.9544379459526,,,,
PRI,1996,45340835000.0,12173.163688986,92.6434195576681,,,,1.2755211
PRI,1997,48187039000.0,12817.6449621352,94.0796549047141,,,,
PRI,1998,54086400000.0,14304.4049868015,96.272630457934,,,,1.2663936
PRI,1999,57841000000.0,15220.9913420267,104.080496533601,,,,
PRI,2000,61701800000.0,16192.1269719638,106.169512072581,,,,1.2695506
PRI,2001,69208400000.0,18123.1987019918,109.88564971882,,,,
PRI,2002,71623500000.0,18731.4593897378,106.32948683044,,,,1.2698018
PRI,2003,74827400000.0,19557.1202492358,118.84015748242,,,,1.2569496
PRI,2004,80322313000.0,20988.9923326534,117.000863757497,,,,0.8116982
PRI,2005,83914521300.0,21959.322696986,113.744794728395,,,,1.2500659
PRI,2006,87276164400.0,22935.9411586313,117.728477994388,,,,0.5305817
PRI,2007,89524131600.0,23664.8823485096,117.595779058079,,,,0.4813105
PRI,2008,93639300000.0,24898.3345857045,116.277994389108,,,,0.4957266
PRI,2009,96385600000.0,25768.7258883384,105.262196842682,,,0.45131,0.2143315
PRI,2010,98381300000.0,26414.8810634548,104.153228306599,,,,0.2054335
PRI,2011,100351700000.0,27170.0766543278,108.558400106824,,,,0.2062903
PRI,2012,101564800000.0,27742.024476618,103.311186552821,,,,0.2495152
PRI,2013,102450000000.0,28212.0499737431,104.89224011713,,,0.43859,0.2097549
PRI,2014,102445800000.0,28576.0988023209,102.385456504805,,,,0.3603437
PRI,2015,103375500000.0,29242.041465085,108.880634192821,,,0.42882,0.3197528
PRI,2016,104336700000.0,29978.0889268918,110.274045470098,,,,0.3202012
PRI,2017,103445500000.0,30328.479490518,113.131649032582,,,,-0.488236099999999
PRI,2018,100958100000.0,30679.9181934488,106.001202479048,,,,-0.331198799999999
PRI,2019,105126400000.0,31830.5284993358,107.571456836722,,,,-0.2281626
PRI,2020,103130900000.0,31427.1130762831,103.509811317462,,,,-0.3930492
PRI,2021,106426600000.0,32619.0704601174,96.7453625315476,,,,-0.3916752
PRI,2022,113843700000.0,35353.6821570014,98.2564691765992,,,,-0.5483655
PRI,2023,118478754280.882,36980.7884784287,101.657550951677,,,,-0.3079002
PRI,2024,126029527033.705,39343.7154660139,94.6225085555605,,,,-0.2552121
PRT,1960,3339150157.85605,376.976430250874,,,,,
PRT,1961,3573719084.53354,400.223162057827,,,,,
PRT,1962,3835883663.25123,426.49433629823,,,,,
PRT,1963,4084251592.81599,452.280291618213,,,,,
PRT,1964,4429202656.90741,490.207385856289,,,,,
PRT,1965,4901711247.81592,544.71961987576,,,,,
PRT,1966,5370108031.12859,601.289222261876,,,,,
PRT,1967,6002607029.64663,676.386669887118,,,,,
PRT,1968,6644693214.18343,751.947085624465,,,,,
PRT,1969,7287555035.34403,832.130682107245,,,,,
PRT,1970,8108235704.32357,934.082156096117,43.2134622149252,,,,
PRT,1971,9201604240.28269,1064.53771257341,44.6741887841036,,,,
PRT,1972,11239117865.0852,1302.2662677393,46.2324812008255,,,,
PRT,1973,15090564186.4268,1747.98904060266,47.2371227194112,,,,
PRT,1974,17512391475.9274,2000.41824574682,53.9413742439675,,,,
PRT,1975,19347607843.1373,2127.6375072593,41.5330668634112,19.3508074157879,23.7183877729563,,
PRT,1976,20332831564.9867,2173.28393425975,37.7144802786258,20.7087465512634,25.930669287285,,
PRT,1977,21439523310.6338,2267.37100319478,40.5280730452587,21.5347636674426,,,
PRT,1978,23487614051.0949,2457.31321644599,41.1304102080515,21.0041175383355,26.1582644619491,,
PRT,1979,26622819672.1311,2755.6246177008,50.7332856319489,21.077693539313,25.9766255896161,,
PRT,1980,32896519823.7885,3368.36666940279,54.235250133883,22.6923364298184,27.368038610969,,
PRT,1981,31977276872.9642,3245.97521367748,55.5761399788775,23.9515894712986,29.5812799961605,,
PRT,1982,30527754793.1382,3079.94956634271,55.7622044487812,24.2779156461558,29.0799142417027,,
PRT,1983,27239650741.9472,2735.49106580047,58.927638630084,26.5526176068916,30.8040850210487,,
PRT,1984,25217969049.5755,2522.74747620658,64.4120956691972,25.5762385487814,29.5120863152906,,
PRT,1985,27115807742.0873,2705.19300197317,61.5163983775733,24.8860828656448,33.5760831009522,,
PRT,1986,38745901353.7059,3861.9484333688,54.0200662667425,26.6443637190123,33.6617596033034,,
PRT,1987,48182925857.4071,4803.86609546941,59.5758532762961,24.3584216326617,30.1315948889803,,
PRT,1988,56347250696.3788,5623.69699982123,63.1993819858485,25.3016606570627,29.7935425928162,,
PRT,1989,60594092182.3275,6056.38102771889,64.8688963786966,28.4360477601748,31.153775519643,,
PRT,1990,78713860216.5659,7884.61798756332,65.0555926306887,28.6089468375103,32.3222997365854,,
PRT,1991,89233599278.4792,8958.9853330247,60.3666002157807,,34.730902729588,,
PRT,1992,107592098307.098,10810.5665079626,56.3072775978983,,35.8791544619716,,
PRT,1993,95009751901.2592,9534.6563637308,54.1752326633391,,37.2413070064039,,
PRT,1994,99688641304.3478,9977.31990905771,57.1773600156865,,34.97051938506,,
PRT,1995,118122007430.012,11781.3618502221,59.9144721620053,33.4392705028343,37.1597621199229,,
PRT,1996,122630089680.27,12185.0914010629,60.2098050471666,34.3701676424301,37.0234350367234,0.5495,0.7222584
PRT,1997,117016535162.95,11575.5071124358,62.3049515024583,34.6467970201784,35.8726234953723,0.56374,
PRT,1998,123946327916.296,12199.206385024,63.8308988570361,34.222220877155,37.1318765794817,0.62486,0.6994226
PRT,1999,127470385557.184,12475.2917701476,63.3143298172237,35.2516178378181,36.9374408173754,0.68121,
PRT,2000,118605192877.388,11526.3720667968,67.4529979863247,35.3095012013641,37.191454590642,0.72156,0.8553001
PRT,2001,121604107164.997,11734.7649743954,65.0919551771122,34.9996662493316,38.056193389757,0.76482,
PRT,2002,134795565549.419,12936.6928204482,62.3082594169772,36.0840839954397,38.4231231303128,0.72184,1.095738
PRT,2003,165226175536.793,15797.7821340276,61.1389474883653,35.4466072885111,39.746800422034,0.69802,0.873877
PRT,2004,189382122532.169,18064.1580932987,63.2045936670279,35.7367987370743,40.3509034197459,0.7293,0.6863332
PRT,2005,197253876704.921,18780.12751241,62.944504560452,36.2115552441162,41.3042466938943,0.75755,0.7312815
PRT,2006,208756449275.848,19839.4540499032,68.5470531182009,35.5408596856538,39.9655434630104,0.95448,0.830174
PRT,2007,240496147317.381,22811.0564844365,69.9461175817991,35.8922266385753,39.1639890772347,1.12417,0.8094818
PRT,2008,263416394624.084,24949.0413566739,72.0757429221604,35.8394769984057,40.201497485402,1.44335,0.8929799
PRT,2009,244667762835.543,23151.2154130712,61.4926935267759,34.3645675576001,43.2776433601829,1.58002,1.0070756
PRT,2010,238443864993.217,22551.935098809,67.6892401927983,34.5712657927594,44.1455271039697,1.53317,0.7342202
PRT,2011,245426767676.002,23246.5425416481,73.0075756700531,36.4502204173696,44.4757197536512,1.45558,0.8580472
PRT,2012,216536676771.973,20593.4274224109,75.9411067187813,36.4004717016117,44.362913573288,1.37661,0.9121335
PRT,2013,226677408291.745,21676.4859642714,78.0305056874282,38.6751715237362,45.5809604098825,1.32325,0.9144388
PRT,2014,230078616299.675,22120.6850127107,80.220669072079,38.3937765369021,47.560533270166,1.28892,0.93359
PRT,2015,199038523119.639,19215.7813014347,80.6346756266443,37.9656455268759,44.0036278174494,1.24552,1.1121757
PRT,2016,206305431241.638,19980.2808866516,79.5223464844001,37.2639343776862,41.3199326718019,1.2815,1.0935326
PRT,2017,220862990767.229,21442.3842768879,84.8077923069539,37.2991776711652,41.668947889985,1.32224,1.2300446
PRT,2018,242092894542.888,23541.1401075289,86.7356954918399,37.6059440214255,39.2823047343675,1.35078,1.0601732
PRT,2019,240115970063.019,23343.3628970034,86.7709889083586,37.4542586260299,38.6689545444553,1.39487,1.0136875
PRT,2020,229618773422.577,22299.4044062173,76.5086407209215,37.7665912618546,44.5273320079934,1.60979,1.0987347
PRT,2021,256055879091.139,24711.4510062111,85.8735452148975,37.7052925940193,42.4539286342892,1.66711,1.1677599
PRT,2022,256898677175.024,24620.5197587181,101.364146479435,38.0831323751752,39.3111762287569,1.69051,1.0219923
PRT,2023,292323800948.839,27634.6183139773,93.1358537072038,37.5005435031579,37.1595074085006,1.69491,0.9658494
PRT,2024,313271185085.102,29292.242104753,89.696408854026,37.4297269462617,,,0.9474847
PYF,1965,176534588.403052,1838.57638129761,,,,,
PYF,1966,215659453.550939,2171.35978202717,,,,,
PYF,1967,220984367.626581,2150.61571935477,,,,,
PYF,1968,259590074.527934,2440.8345277325,,,,,
PYF,1969,242943783.142736,2206.35343555808,,,,,
PYF,1970,254036000.752587,2228.19051620548,,,,,
PYF,1971,296865513.746817,2516.98260839219,,,,,
PYF,1972,326433558.076079,2678.18747088327,,,,,
PYF,1973,431252938.061046,3425.44252890097,,,,,
PYF,1974,555340842.860311,4273.16745814336,,,,,
PYF,1975,690323388.529907,5149.93762191732,,,,,
PYF,1976,732288906.273954,5302.06138605756,,,,,
PYF,1977,793196378.708826,5573.60451054244,,,,,
PYF,1978,1005569835.39664,6848.95100426122,,,,,
PYF,1979,1215032463.67336,8016.36524403648,,,,,
PYF,1980,1320416024.95218,8438.72682447341,,,,,
PYF,1981,1234743073.00034,7645.18391267409,,,,,
PYF,1982,1235897957.88874,7416.30736944627,,,,,
PYF,1983,1284180701.00787,7477.03464924524,,,,,
PYF,1984,1325515445.08362,7511.32179070332,,,,,
PYF,1985,1448281228.15738,8002.08427164997,,,,,
PYF,1986,2212028299.56001,11913.8267538469,,,,,
PYF,1987,2677977163.2095,14061.3873698969,,,,,
PYF,1988,2723496362.0482,13952.8382782589,,,,,
PYF,1989,2731683484.45369,13682.8412939782,,,,,
PYF,1990,3320159522.36546,16293.1823294474,,,,,
PYF,1991,3410078967.89823,16414.8132696888,28.0868109831146,,,,
PYF,1992,3713785765.42205,17554.3737937032,25.4283058428538,,,,
PYF,1993,3544608548.41734,16469.7751983669,25.9394872099636,,,,
PYF,1994,3676123788.0323,16806.0592491122,27.1901234146028,,,,
PYF,1995,4186994249.08861,18850.3149185956,26.7832819250945,,,,
PYF,1996,4166072829.60099,18475.7253329475,28.3722706445301,,,,
PYF,1997,3762859093.26192,16423.0214308681,28.994505833521,,,,
PYF,1998,3903186592.82431,16759.7141702526,31.7457142873678,,,,
PYF,1999,3911602004.14205,16532.9022343754,28.3786554614037,,,,
PYF,2000,3599845480.34359,14978.324104668,27.9447311178519,,,,
PYF,2001,3573808556.31268,14640.9360062298,,,,,
PYF,2002,3965405552.5203,16004.0583292112,,,,,
PYF,2003,4927780606.7707,19582.8936395312,,,,,
PYF,2004,5564109981.9138,21764.2203208782,,,,,
PYF,2005,5705052134.54253,21984.1936230719,58.8757396449704,,,,
PYF,2006,5877997979.62266,22330.8676659055,56.6132574828647,,,,
PYF,2007,6631156405.59637,24888.1781337361,57.455468093766,,,,
PYF,2008,7136741421.95908,26592.0262835732,58.0396477672874,,,,
PYF,2009,6584557973.9375,24434.2197555208,51.6750777052154,,,,
PYF,2010,6086644798.55982,22494.806706186,54.0438821122259,,,,
PYF,2011,6203940036.91982,22831.5185348524,56.2319854247632,,,,
PYF,2012,5692858099.00217,20846.5457478364,57.8806819793666,,,,
PYF,2013,6031827122.60663,21955.6329264095,56.0619675585513,,,,
PYF,2014,6151996560.84289,22258.6321384251,56.2324578944225,,,,
PYF,2015,5325846361.81186,19166.9594761931,55.6304686354336,,,,
PYF,2016,5497036476.8031,19690.0775734589,53.6164949427793,,,,
PYF,2017,5833352692.7995,20826.9312492172,54.5776905038178,,,,
PYF,2018,6135116253.33452,21925.616043938,65.0146628512067,,,,
PYF,2019,6022276196.13871,21582.5892046801,63.3061124024003,,,,
PYF,2020,5574821989.38239,19966.4838503859,45.8331834386023,,,,
PYF,2021,5994931236.42282,21426.3854449835,52.9788183937695,,,,
PYF,2022,5622688338.06317,20053.9569369322,69.5264023221442,,,,
PYF,2023,6137447782.87066,21832.2831795569,71.672203765227,,,,
PYF,2024,6323716355.05009,22439.8838746025,64.4688665693732,,,,
QAT,1970,301791301.791302,2593.82296339752,,,,,
QAT,1971,387703105.521252,2951.769414533,,,,,
QAT,1972,510262500.1767,3482.877835561,,,,,
QAT,1973,793885559.971313,4905.34265094329,,,,,
QAT,1974,2401403227.44085,13539.5587974924,,,,,
QAT,1975,2512773165.81173,13013.6838099496,,,,,
QAT,1976,3284273986.71808,15710.3208135683,,,,,
QAT,1977,3617564637.88865,16057.7252719384,,,,,
QAT,1978,4052000412.70087,16757.0982461328,,,,,
QAT,1979,5632962996.82641,21776.6381753833,,,,,
QAT,1980,7829165261.81396,28375.4852501113,,,,,
QAT,1981,8661263763.73626,29504.9403812472,,,,,
QAT,1982,7596703214.28571,24384.5938501228,,,,,
QAT,1983,6467582307.69231,19616.0320394418,,,,,
QAT,1984,6704395824.17582,19272.2616094603,,,,,
QAT,1985,6153296456.04396,16815.0419632835,,,,,
QAT,1986,5053021950.54945,13213.2093617769,,,,,
QAT,1987,5446428681.31868,13718.7911520477,,,,,
QAT,1988,6038187032.96703,14682.0218472004,,,,,
QAT,1989,6487912087.91209,15242.5068904961,,,,,
QAT,1990,7360439423.07692,16721.6207714589,,,,,
QAT,1991,6883516483.51648,15133.4969397069,,,,,
QAT,1992,7646153983.51648,16280.2938815273,,,,,
QAT,1993,7156593653.84615,14769.7193322522,,,,,
QAT,1994,7374450769.23077,14764.8771355222,78.6499268740476,,,,
QAT,1995,8137911978.02198,15822.5090711554,87.6679520311654,,,,
QAT,1996,9059340384.61539,17124.7920861356,83.5092210549861,,,,0.2349301
QAT,1997,11297802115.3846,20522.8012995179,84.4470388418955,,,,
QAT,1998,10255495027.4725,17665.4408438222,91.0581255555736,,,,0.2307281
QAT,1999,12393131868.1319,20233.6846826643,85.7329697856399,,,,
QAT,2000,17759890109.8901,27535.182940934,89.6126597159917,,,,0.2321815
QAT,2001,17538461538.4615,25870.7991864314,94.968671679198,,,,
QAT,2002,19363736263.7363,27226.6593510117,88.4697236252199,,,,0.2768075
QAT,2003,23533791208.7912,31602.470865136,90.1649486943021,,,,0.2719548
QAT,2004,31734065934.0659,41035.5008380177,90.3724288385622,,,,0.2416782
QAT,2005,44530494505.4945,53949.6764091147,94.7455441696331,,,,0.2088576
QAT,2006,60882142857.1429,62582.4453138755,98.570919313572,,,,0.3929576
QAT,2007,79712087912.0879,65954.3419525051,96.1141057101106,,,,0.6423548
QAT,2008,115270054945.055,80781.4039187792,89.4328416546905,,,,0.7154209
QAT,2009,97798351648.3516,60785.7351551657,80.1441629727012,,,,1.0264191
QAT,2010,123627197802.198,76462.6119486736,87.1111970364642,,,,0.964407
QAT,2011,167775274725.275,103261.510293068,98.7216351018991,,,,1.0080412
QAT,2012,186833516483.516,108470.387023229,105.746286433535,,,0.4786,0.9747888
QAT,2013,198727747252.747,103697.062789144,102.383154379024,,,,1.1397085
QAT,2014,206224725274.725,95840.6898934238,99.0343138952759,,,,0.9830148
QAT,2015,161739835164.835,68985.2433380102,93.7076739370818,,,0.51883,1.0340695
QAT,2016,151732142857.143,61253.6217997091,89.5476231430097,,,,1.0292498
QAT,2017,161099175824.176,63279.8767486216,91.4945574785855,,,,0.9701164
QAT,2018,183335164835.165,71039.9308240078,91.838343273294,,,0.53129,0.8061951
QAT,2019,176371428571.429,66841.3623185691,90.0462934117559,,,,0.9423676
QAT,2020,144411538461.538,51683.5681078949,90.0189857283633,,,,0.9642748
QAT,2021,179732142857.143,71751.9363398856,92.7790897626963,,,0.68058,1.1277682
QAT,2022,235709340659.341,88701.4689763536,100.213640845612,,,,1.189094
QAT,2023,217308516483.516,81816.9797967481,,,,,1.1464253
QAT,2024,219162637362.637,76688.6941743178,,,,,1.1342702
ROU,1981,,,,41.7508417508418,39.7851531184864,,
ROU,1982,,,,35.1182293098708,31.8133076711575,,
ROU,1983,,,,30.8000520359048,27.5048783660726,,
ROU,1984,,,,35.3853694400196,28.8298002695748,,
ROU,1985,,,,44.1443425076453,41.5437308868502,,
ROU,1986,,,,46.7791557357501,42.432625804913,,
ROU,1987,38067567567.5676,1658.75873899995,,47.7872441131227,40.6283280085197,,
ROU,1988,40424528301.8868,1753.19285632198,,42.4830805134189,36.5880980163361,,
ROU,1989,41450777202.0725,1789.64455528113,,48.29125,39.99625,,
ROU,1990,38247882300.4904,1648.48522974542,42.9070987294556,34.4282550413801,33.3442126121926,,
ROU,1991,28850634899.856,1254.3124421298,39.1351694722991,35.7520758655111,32.8907845183538,,
ROU,1992,25121666666.6667,1102.10378473246,63.9902474623499,36.0767597691236,38.2481921316261,,
ROU,1993,26361160449.9704,1158.05632799712,51.003703370966,31.863664041366,29.8984318070654,,
ROU,1994,30072805104.2542,1323.03237766927,51.8670700671661,29.8857423249006,29.7690932021468,,
ROU,1995,37430162102.6125,1650.04922365201,56.291225396158,28.708643208157,27.620686936641,,
ROU,1996,36937074278.3004,1633.01064354117,60.7813693722174,26.215126847388,26.8895387128217,0.67472,-0.8736817
ROU,1997,35575214078.2428,1577.33656023974,63.205242332383,27.2120501488229,29.886157309187,0.57451,
ROU,1998,41696091973.7076,1852.5549693339,53.838795710082,29.5433112568466,31.8833648132686,0.49541,-0.877883699999999
ROU,1999,35953156753.739,1599.90622808339,57.9736750449875,31.1487780809195,34.3053419051489,0.39832,
ROU,2000,37253739511.1273,1659.92904910528,48.5213253850786,32.0085417771793,34.3930181976454,0.36626,-0.6395683
ROU,2001,40395116581.4832,1825.19299373184,51.9285910211481,30.8268748818057,33.1627359414744,0.39129,
ROU,2002,46065502702.5817,2119.85509684554,53.7102478139376,31.1001073739997,31.8091698052492,0.37721,-0.475072899999999
ROU,2003,57806384143.166,2679.40626016154,56.1795270470243,30.7951954380422,31.5166508960095,0.39708,-0.589342599999999
ROU,2004,74973656851.8076,3494.99056448955,60.6264786669408,30.4292849310735,31.1769708645652,0.38942,-0.3220772
ROU,2005,98454380120.0761,4618.00350802913,59.3605494490555,30.5719930042993,31.0306457567213,0.41262,-0.515834999999999
ROU,2006,122023735992.706,5757.53127301178,61.6836259265159,31.0848966602541,31.4669395085695,0.45682,-0.4530336
ROU,2007,174588782938.583,8360.33775916596,63.5051566734658,32.2546325257916,32.7939202863297,0.51148,-0.480462899999999
ROU,2008,214315932061.275,10435.1561230787,65.1752009979412,30.289253274263,32.0482283913088,0.55215,-0.505790899999999
ROU,2009,174110532658.867,8548.4543409242,58.4700583666529,27.9269026798031,34.9955812518506,0.44393,-0.499886499999999
ROU,2010,170064350671.827,8399.5374234284,69.9549354932718,29.0805674926797,34.8305247040647,0.44657,-0.2261464
ROU,2011,192623977894.173,9560.6755277458,76.271356441629,29.2983899120454,33.654601650106,0.47457,-0.1785126
ROU,2012,179117323107.087,8929.95366231474,76.5943239913672,28.9321550182248,32.3000888420702,0.46244,-0.190389
ROU,2013,189798603751.235,9497.67411615237,81.3976131747183,29.8798196423878,32.0257142585738,0.39022,-0.0458649
ROU,2014,199722319675.741,10031.7710755404,83.3751429575201,30.5307330637385,32.4416023202099,0.38207,-0.0498234
ROU,2015,177885131240.315,8977.01748158196,83.5205767017155,31.304531368106,33.0135797053001,0.48796,-0.0115775
ROU,2016,185290759248.844,9404.54005870715,85.8925282906884,29.4048588201148,32.2247603503175,0.48863,-0.119218499999999
ROU,2017,210147385855.419,10727.9822007426,87.1560645667801,28.3423275576002,31.596734508301,0.50693,-0.1200618
ROU,2018,241791427223.903,12416.134317959,87.0911701095809,29.1257576209077,32.7453503974401,0.49698,-0.102106999999999
ROU,2019,250080428511.595,12909.6104013244,84.9063630584793,29.1082248615121,33.8174397382353,0.47491,-0.1453557
ROU,2020,250625048303.578,13009.1770573223,78.3616463562709,28.9507166215375,38.2165874567657,0.46414,-0.249980099999999
ROU,2021,285071280114.469,14907.9803652143,87.0711965460145,28.9728868613342,37.1960853122143,0.47108,-0.0777119
ROU,2022,295319437556.988,15503.551804598,93.9496509383447,30.0804970223122,37.3030637489096,0.46274,0.199031
ROU,2023,347757995758.914,18244.4186876321,83.3753324062231,29.196836409305,,0.51656,0.1319311
ROU,2024,382564217988.866,20080.2096215595,77.2149837939003,30.7097958467432,,,0.4181246
RUS,1988,554828660436.137,3778.01977539063,,,,,
RUS,1989,506631299734.748,3429.64990234375,42.9144851657941,,,,
RUS,1990,517014446227.929,3494.06323242188,36.1067991307048,,,,
RUS,1991,517962962962.963,3490.45239257813,26.2567036110118,,,,
RUS,1992,460290556900.726,3098.802734375,110.577064702788,,,,
RUS,1993,435083713850.837,2930.67016601563,68.6984432394613,,,,
RUS,1994,395077301248.464,2662.10400390625,50.9537126483831,20.850757265657,27.0478919361441,,
RUS,1995,395537185734.854,2665.77978515625,55.1829054657257,21.0619772700751,11.5640493066226,,
RUS,1996,391724890744.498,2643.92919921875,47.922500819419,,,0.96591,-0.7345119
RUS,1997,404928954191.876,2737.57202148438,47.2569214100748,,,1.04374,
RUS,1998,270955486862.442,1834.86181640625,55.7722532849766,19.0686269476651,25.0415363723241,0.95383,-0.8671569
RUS,1999,195907128350.934,1330.75720214844,69.393281498812,20.7640372376747,20.2861006003545,0.99623,
RUS,2000,259710142196.943,1771.59411621094,68.0939070373555,24.5768673471093,21.1628915021522,1.04983,-1.0286026
RUS,2001,306602070620.5,2100.3525390625,61.1108586644206,27.136519701546,22.7585313017298,1.17694,
RUS,2002,345470494417.863,2377.52954101563,59.6454457319607,31.7231522090393,22.5352476801625,1.24652,-0.782567599999999
RUS,2003,430347420184.885,2975.123046875,59.1282690076014,27.5844466698699,23.0463063924745,1.28604,-0.794496499999999
RUS,2004,591016690732.385,4102.36474609375,56.5818523984055,26.8498866835395,21.5738426688429,1.15133,-0.679449099999999
RUS,2005,764015973481.11,5323.455078125,56.7132484905422,30.2838575612087,19.9480998634358,1.06797,-0.8523204
RUS,2006,989932071352.543,6920.19970703125,54.733401867266,28.6935476404073,19.5005414079754,1.07294,-0.8221012
RUS,2007,1299703478481.65,9101.2392578125,51.7061227454606,31.3283580887932,23.0065326910769,1.11611,-0.7227308
RUS,2008,1660848058303.11,11635.2841796875,53.3824660408908,33.6813498942612,21.5321667594705,1.04435,-0.762608899999999
RUS,2009,1222645900055.7,8562.82421875,48.4350610278181,25.504017972512,32.1089747154083,1.25192,-0.8040229
RUS,2010,1524916715223.95,10674.990234375,50.3555054872589,26.054156943742,27.37723900216,1.1302,-0.8080704
RUS,2011,2045922753398.04,14305.33203125,48.0353994077919,29.1482849253086,23.3499683933859,1.01545,-0.808563599999999
RUS,2012,2208293553878.42,15401.8515625,47.1513903857957,27.2377003203952,24.1958551261758,1.02766,-0.831558799999999
