country_iso3,replenishment_round,donate_dummy,donation_usd,log_gdp_per_capita,dac_member,un_voting_align,trade_openness,gov_effectiveness,peer_donor,log_gdp_level,fiscal_balance_pct_gdp,ida_vote_share_lag,trade_exposure_ida,log_donation_lag,us_eu_ally,sovereign_credit_rating
AUT,IDA1,1,5040000.0,7.066942,0,0.835115,,1.787718,0,22.853169,,1.2,0.12,0.0,1,AA+
AUT,IDA2,1,8160000.0,7.429914,1,0.880662,55.0761,1.787718,0,23.248984,,1.2,0.12,15.432917,1,AA+
AUT,IDA3,1,16320000.0,7.625939,1,0.817182,55.0761,1.787718,0,23.451954,1.8329,1.2,0.12,15.914755,1,AA+
AUT,IDA4,1,30600000.0,8.262426,1,0.776991,54.671,1.787718,1,24.104256,0.6341,1.2,0.12,16.607902,1,AA+
AUT,IDA5,1,49700000.0,8.822315,1,0.766122,60.5146,1.787718,1,24.661811,-1.7358,1.2,0.12,17.236511,1,AA+
AUT,IDA6,1,80427000.0,9.289796,1,0.700755,67.0878,1.787718,1,25.126779,-1.0743,1.2,0.12,17.721516,1,AA+
AUT,IDA7,1,63036300.0,9.100062,1,0.546942,66.8368,1.787718,1,24.938633,-2.3565,1.2,0.12,18.202861,1,AA+
AUT,IDA8,1,96140400.0,9.700671,1,0.583905,63.1009,1.787718,1,25.54098,-4.1862,1.2,0.12,17.959221,1,AA+
AUT,IDA9,1,127999100.0,9.980267,1,0.528844,71.7695,1.787718,1,25.834117,-2.5725,1.2,0.12,18.38132,1,AA+
AUT,IDA10,1,161343000.0,10.085276,1,0.615391,63.5138,1.787718,1,25.968362,-3.6876,1.2,0.12,18.667534,1,AA+
AUT,IDA11,1,66053400.0,10.297081,1,0.621492,70.4693,1.787718,1,26.186897,-4.7834,1.2,0.12,18.899043,1,AA+
AUT,IDA12,1,92815800.0,10.206503,1,0.609995,78.5629,1.778074,1,26.100495,-2.6691,1.2,0.12,18.005974,1,AA+
AUT,IDA13,1,105985000.0,10.178649,1,0.572012,87.5845,1.962497,1,26.083794,-1.4377,1.2,0.12,18.346127,1,AA+
AUT,IDA14,1,314265200.0,10.549474,1,0.57678,94.6748,1.881578,1,26.472507,-2.4959,1.2,0.12,18.478808,1,AA+
AUT,IDA15,1,492747400.0,10.749848,1,0.515964,101.365,1.774168,1,26.681071,-1.0339,1.2,0.12,19.565748,1,AA+
AUT,IDA16,1,539036700.0,10.749595,1,0.620692,99.6449,1.75099,1,26.688971,-2.9669,1.2,0.12,20.015507,1,AA+
AUT,IDA17,1,532400000.0,10.825867,1,0.609916,104.9854,1.573878,1,26.779067,-1.9417,1.2,0.12,20.105294,1,AA+
AUT,IDA18,1,446916400.0,10.715783,1,0.598004,101.5735,1.658232,1,26.698823,-1.4671,1.2,0.12,20.092906,1,AA+
AUT,IDA19,1,488100000.0,10.817496,1,0.600622,108.2073,1.752757,1,26.816799,0.3765,1.2,0.12,19.917882,1,AA+
AUT,IDA20,1,520280000.0,10.890211,1,0.610162,111.0329,1.816306,1,26.898023,-5.1123,1.2,0.12,20.006031,1,AA+
AUT,IDA21,1,532730000.0,10.972823,1,0.682355,108.8258,1.514511,1,27.005141,-0.96,1.2,0.12,20.069878,1,AA+
BEL,IDA1,1,16500000.0,7.349246,1,0.920984,,1.677956,0,23.39367,,2.0,0.17,0.0,1,AA
BEL,IDA2,1,20400000.0,7.71927,1,0.954476,87.7273,1.677956,0,23.798496,,2.0,0.17,16.618871,1,AA
BEL,IDA3,1,40800000.0,7.925118,1,0.866065,87.7273,1.677956,0,24.008161,,2.0,0.17,16.831046,1,AA
BEL,IDA4,1,76500000.0,8.497187,1,0.831388,94.1441,1.677956,1,24.589115,,2.0,0.17,17.524193,1,AA
BEL,IDA5,1,124600000.0,9.03919,1,0.905349,95.6775,1.677956,1,25.140176,,2.0,0.17,18.152801,1,AA
BEL,IDA6,1,198683800.0,9.462188,1,0.870656,103.0554,1.677956,1,25.566108,,2.0,0.17,18.640619,1,AA
BEL,IDA7,1,147515000.0,9.042782,1,0.759238,128.2307,1.677956,1,25.146309,,2.0,0.17,19.107225,1,AA
BEL,IDA8,1,230737000.0,9.624822,1,0.757618,109.9191,1.677956,1,25.729856,,2.0,0.17,18.80944,1,AA
BEL,IDA9,1,247833000.0,9.933065,1,0.74108,121.4679,1.677956,1,26.047893,,2.0,0.17,19.256789,1,AA
BEL,IDA10,1,277868500.0,10.011621,1,0.701557,109.0127,1.677956,1,26.138129,-4.2043,2.0,0.17,19.328266,1,AA
BEL,IDA11,1,113755400.0,10.221561,1,0.706983,119.2128,1.677956,1,26.355199,-3.9754,2.0,0.17,19.442659,1,AA
BEL,IDA12,1,183738200.0,10.136692,1,0.657431,125.17,1.634853,1,26.277177,-1.3048,2.0,0.17,18.549561,1,AA
BEL,IDA13,1,210600400.0,10.126879,1,0.625278,136.0851,1.936304,1,26.277711,-0.0861,2.0,0.17,19.029022,1,AA
BEL,IDA14,1,331377300.0,10.513517,1,0.597556,144.5291,1.698945,1,26.678364,-3.0794,2.0,0.17,19.165473,1,AA
BEL,IDA15,1,506907400.0,10.699172,1,0.576211,152.4684,1.512498,1,26.877959,-0.5799,2.0,0.17,19.618768,1,AA
BEL,IDA16,1,543151700.0,10.696421,1,0.681812,150.1626,1.659156,1,26.900289,-3.2204,2.0,0.17,20.043839,1,AA
BEL,IDA17,1,559101300.0,10.757149,1,0.662481,157.5736,1.815652,1,26.984943,-2.7144,2.0,0.17,20.112899,1,AA
BEL,IDA18,1,463811700.0,10.641956,1,0.68939,159.0577,1.352047,1,26.885046,-2.6832,2.0,0.17,20.141841,1,AA
BEL,IDA19,1,505290000.0,10.751855,1,0.649996,165.4655,1.120572,1,27.008754,-1.8481,2.0,0.17,19.954989,1,AA
BEL,IDA20,1,533010000.0,10.852405,1,0.669541,177.3819,1.228272,1,27.11773,-3.671,2.0,0.17,20.040643,1,AA
BEL,IDA21,0,0.0,10.944022,1,0.694698,158.9318,1.19474,1,27.232586,-1.857,2.0,0.17,20.094051,1,AA
CAN,IDA1,1,41700000.0,7.774989,1,0.960627,35.3318,1.77711,0,24.533042,,3.5,0.15,0.0,1,AAA
CAN,IDA2,1,67200000.0,8.152842,1,0.890215,40.7274,1.77711,0,25.00061,,3.5,0.15,17.546012,1,AAA
CAN,IDA3,1,150000000.0,8.327441,1,0.84899,41.4923,1.77711,0,25.202785,,3.5,0.15,18.023184,1,AAA
CAN,IDA4,1,274500000.0,8.675621,1,0.793358,44.2883,1.77711,1,25.604281,,3.5,0.15,18.826146,1,AAA
CAN,IDA5,1,447900000.0,9.099309,1,0.895726,45.7584,1.77711,1,26.081385,,3.5,0.15,19.430462,1,AAA
CAN,IDA6,1,508544100.0,9.324401,1,0.884647,53.318,1.77711,1,26.339224,,3.5,0.15,19.920081,1,AAA
CAN,IDA7,1,424636100.0,9.541834,1,0.767472,52.4767,1.77711,1,26.600213,,3.5,0.15,20.047062,1,AAA
CAN,IDA8,1,652393400.0,9.703675,1,0.728389,50.8664,1.77711,1,26.794314,-4.406,3.5,0.15,19.866743,1,AAA
CAN,IDA9,1,760007500.0,9.97701,1,0.661158,49.9945,1.77711,1,27.113633,-4.406,3.5,0.15,20.296158,1,AAA
CAN,IDA10,1,716955900.0,9.912784,1,0.644194,58.2508,1.77711,1,27.084661,-5.4047,3.5,0.15,20.448839,1,AAA
CAN,IDA11,1,275198200.0,9.96632,1,0.660359,70.2601,1.77711,1,27.16995,-2.626,3.5,0.15,20.390525,1,AAA
CAN,IDA12,1,444528000.0,10.013025,1,0.650327,80.115,1.80739,1,27.243021,0.8359,3.5,0.15,19.433002,1,AAA
CAN,IDA13,1,546196800.0,10.09642,1,0.64604,75.707,1.976335,1,27.357438,1.3616,3.5,0.15,19.912524,1,AAA
CAN,IDA14,1,808547200.0,10.501875,1,0.663786,69.7591,1.861353,1,27.790678,0.7057,3.5,0.15,20.11849,1,AAA
CAN,IDA15,1,1293626100.0,10.706835,1,0.715458,66.2834,1.820534,1,28.015481,1.7324,3.5,0.15,20.51075,1,AAA
CAN,IDA16,1,1406068300.0,10.769761,1,0.786079,60.2081,1.800805,1,28.111806,-2.1885,3.5,0.15,20.980715,1,AAA
CAN,IDA17,1,1398457100.0,10.871196,1,0.847716,62.2311,1.853014,1,28.244366,-0.1323,3.5,0.15,21.064063,1,AAA
CAN,IDA18,1,1033093400.0,10.652875,1,0.800107,65.3637,1.866513,1,28.054977,0.3665,3.5,0.15,21.058635,1,AAA
CAN,IDA19,1,1111540000.0,10.744038,1,0.696479,66.1715,1.849525,1,28.187045,0.1719,3.5,0.15,20.755823,1,AAA
CAN,IDA20,1,1184790000.0,10.875906,1,0.723114,62.2468,1.682819,1,28.335296,-2.6362,3.5,0.15,20.829012,1,AAA
CAN,IDA21,1,1197600000.0,10.903022,1,0.724002,65.1499,1.759125,1,28.439119,0.9057,3.5,0.15,20.892831,1,AAA
CHE,IDA1,0,0.0,7.82743,0,0.574086,,1.836087,0,23.382397,,2.5,0.14,0.0,1,AAA
CHE,IDA2,0,0.0,8.135492,1,0.574086,82.8813,1.836087,0,23.753984,,2.5,0.14,0.0,1,AAA
CHE,IDA3,0,0.0,8.305094,1,0.574086,82.8813,1.836087,0,23.942064,1.3232,2.5,0.14,0.0,1,AAA
CHE,IDA4,0,0.0,8.969023,1,0.574086,77.6269,1.836087,1,24.626248,1.0241,2.5,0.14,0.0,1,AAA
CHE,IDA5,0,0.0,9.362516,1,0.574086,87.318,1.836087,1,25.015583,-0.954,2.5,0.14,0.0,1,AAA
CHE,IDA6,0,0.0,9.872713,1,0.574086,94.8846,1.836087,1,25.531849,-0.3516,2.5,0.14,0.0,1,AAA
CHE,IDA7,0,0.0,9.740454,1,0.574086,91.7889,1.836087,1,25.418782,-0.0451,2.5,0.14,0.0,1,AAA
CHE,IDA8,0,0.0,10.32353,1,0.574086,81.1099,1.836087,1,26.017758,-0.0451,2.5,0.14,0.0,1,AAA
CHE,IDA9,1,252710200.0,10.585941,1,0.574086,82.5088,1.836087,1,26.305873,0.4677,2.5,0.14,0.0,1,AAA
CHE,IDA10,1,317170000.0,10.577378,1,0.574086,77.6711,1.836087,1,26.329941,-2.4819,2.5,0.14,19.347754,1,AAA
CHE,IDA11,1,178326700.0,10.780884,1,0.574086,78.7525,1.836087,1,26.552517,-1.7913,2.5,0.14,19.574948,1,AAA
CHE,IDA12,1,288051400.0,10.638153,1,0.593845,89.817,1.884413,1,26.419935,-2.3381,2.5,0.14,18.999128,1,AAA
CHE,IDA13,1,330172400.0,10.656288,1,0.593845,91.7819,2.072156,1,26.457582,-2.2663,2.5,0.14,19.478649,1,AAA
CHE,IDA14,1,487791200.0,10.937435,1,0.574182,102.2612,1.979394,1,26.759429,-1.0061,2.5,0.14,19.615126,1,AAA
CHE,IDA15,1,679309800.0,11.081976,1,0.52511,113.3319,1.87575,1,26.919182,0.0537,2.5,0.14,20.005398,1,AAA
CHE,IDA16,1,729689000.0,11.245456,1,0.619494,120.0651,1.795917,1,27.118279,0.3492,2.5,0.14,20.336588,1,AAA
CHE,IDA17,1,821286800.0,11.377155,1,0.60154,133.6937,1.885536,1,27.283214,0.5766,2.5,0.14,20.408129,1,AAA
CHE,IDA18,1,657968000.0,11.31634,1,0.592577,123.5659,2.091011,1,27.256903,0.2093,2.5,0.14,20.526383,1,AAA
CHE,IDA19,1,683000000.0,11.340023,1,0.578112,124.1276,2.055623,1,27.304417,1.0534,2.5,0.14,20.304667,1,AAA
CHE,IDA20,1,723640000.0,11.447477,1,0.601737,130.0163,2.080055,1,27.426833,-0.5339,2.5,0.14,20.342005,1,AAA
CHE,IDA21,1,655740000.0,11.552129,1,0.643403,134.0951,1.840294,1,27.565484,0.9183,2.5,0.14,20.399805,1,AAA
CHN,IDA1,0,0.0,4.310372,0,0.29287,5.6621,-0.312829,0,24.651403,,3.5,0.45,0.0,0,A+
CHN,IDA2,0,0.0,4.517927,0,0.418126,5.5789,-0.312829,0,24.985669,,3.5,0.45,0.0,0,A+
CHN,IDA3,0,0.0,4.730447,0,0.418126,4.8255,-0.312829,0,25.253205,,3.5,0.45,0.0,0,A+
CHN,IDA4,0,0.0,5.058408,0,0.508027,8.0835,-0.312829,1,25.656043,,3.5,0.45,0.0,0,A+
CHN,IDA5,0,0.0,5.224287,0,0.336308,9.3202,-0.312829,1,25.889346,,3.5,0.45,0.0,0,A+
CHN,IDA6,0,0.0,5.273766,0,0.448923,21.5411,-0.312829,1,25.978088,,3.5,0.45,0.0,0,A+
CHN,IDA7,0,0.0,5.52622,0,0.399221,18.9963,-0.312829,1,26.285649,,3.5,0.45,0.0,0,A+
CHN,IDA8,0,0.0,5.530447,0,0.416931,24.8138,-0.312829,1,26.334403,,3.5,0.45,0.0,0,A+
CHN,IDA9,0,0.0,5.763633,0,0.306583,24.226,-0.312829,1,26.613694,,3.5,0.45,0.0,0,A+
CHN,IDA10,0,0.0,5.937376,0,0.066922,35.9086,-0.312829,1,26.824834,,3.5,0.45,0.0,0,A+
CHN,IDA11,0,0.0,6.569955,0,0.152101,33.6288,-0.312829,1,27.490061,,3.5,0.45,0.0,0,A+
CHN,IDA12,0,0.0,6.781224,0,0.225452,33.2255,-0.438168,1,27.729819,,3.5,0.45,0.0,0,A+
CHN,IDA13,0,0.0,7.059239,0,0.206329,42.1944,-0.517367,1,28.029678,,3.5,0.45,0.0,0,A+
CHN,IDA14,0,0.0,7.483045,0,0.203658,61.3601,-0.469092,1,28.471532,,3.5,0.45,0.0,0,A+
CHN,IDA15,1,31921000.0,7.913787,0,0.223116,61.2665,-0.245127,1,28.913081,,3.5,0.45,0.0,0,A+
CHN,IDA16,1,165559900.0,8.440149,0,0.273694,49.8541,-0.126978,1,29.45437,,3.5,0.45,17.278775,0,A+
CHN,IDA17,1,307930300.0,8.874453,0,0.327419,45.916,-0.141028,1,29.907583,,3.5,0.45,18.924844,0,A+
CHN,IDA18,1,596548400.0,9.018558,0,0.343465,36.1772,0.543189,1,30.069537,,3.5,0.45,19.545384,0,A+
CHN,IDA19,1,1200000000.0,9.244056,0,0.315912,35.1994,0.670655,1,30.309311,,3.5,0.45,20.206671,0,A+
CHN,IDA20,1,1320000000.0,9.464008,0,0.361518,36.5207,0.666946,1,30.532536,,3.5,0.45,20.905587,0,A+
CHN,IDA21,1,1500050000.0,9.495756,0,0.207972,37.1984,0.895784,1,30.561884,,3.5,0.45,21.000898,0,A+
CYP,IDA1,0,0.0,,0,0.715008,,1.178597,0,,,0.05,0.15,0.0,1,BBB+
CYP,IDA2,0,0.0,,0,0.558434,,1.178597,0,,,0.05,0.15,0.0,1,BBB+
CYP,IDA3,0,0.0,,0,0.4782,,1.178597,0,,,0.05,0.15,0.0,1,BBB+
CYP,IDA4,0,0.0,6.883801,0,0.445272,92.179,1.178597,1,20.009738,-7.0973,0.05,0.15,0.0,1,BBB+
CYP,IDA5,0,0.0,7.297259,0,0.447068,115.5755,1.178597,1,20.415212,-3.7013,0.05,0.15,0.0,1,BBB+
CYP,IDA6,0,0.0,8.350435,0,0.401027,108.3257,1.178597,1,21.490737,-3.3237,0.05,0.15,0.0,1,BBB+
CYP,IDA7,0,0.0,8.356729,0,0.220417,121.7586,1.178597,1,21.546673,-1.7489,0.05,0.15,0.0,1,BBB+
CYP,IDA8,0,0.0,8.808456,0,0.232896,97.5565,1.178597,1,22.032899,-1.8925,0.05,0.15,0.0,1,BBB+
CYP,IDA9,0,0.0,9.17384,0,0.29057,108.6082,1.178597,1,22.444447,-1.8711,0.05,0.15,0.0,1,BBB+
CYP,IDA10,0,0.0,9.261617,0,0.367889,95.4164,1.178597,1,22.608863,0.7885,0.05,0.15,0.0,1,BBB+
CYP,IDA11,0,0.0,9.625044,0,0.531566,140.849,1.178597,1,23.027042,0.7256,0.05,0.15,0.0,1,BBB+
CYP,IDA12,0,0.0,9.634818,0,0.522313,131.2093,1.309652,1,23.074442,-2.2288,0.05,0.15,0.0,1,BBB+
CYP,IDA13,0,0.0,9.686153,0,0.493875,123.6413,1.548912,1,23.158652,-1.9769,0.05,0.15,0.0,1,BBB+
CYP,IDA14,0,0.0,10.125,0,0.52398,111.9171,1.299176,1,23.637431,-0.7178,0.05,0.15,0.0,1,BBB+
CYP,IDA15,1,6455600.0,10.349611,0,0.517455,111.2751,1.233407,1,23.900016,4.2709,0.05,0.15,0.0,1,BBB+
CYP,IDA16,1,6946000.0,10.345125,0,0.591369,108.9017,1.47844,1,23.973638,-2.764,0.05,0.15,15.680459,1,BBB+
CYP,IDA17,0,0.0,10.231522,0,0.593835,120.9262,1.472299,1,23.89964,-6.0221,0.05,0.15,15.753677,1,BBB+
CYP,IDA18,1,5924500.0,10.097411,0,0.584311,139.0221,1.048369,1,23.769998,0.1867,0.05,0.15,0.0,1,BBB+
CYP,IDA19,1,6470000.0,10.282854,0,0.577816,150.5062,0.997456,1,23.988898,0.8149,0.05,0.15,15.594607,1,BBB+
CYP,IDA20,1,6890000.0,10.402377,0,0.58958,176.8277,0.86,1,24.136808,-2.2847,0.05,0.15,15.682687,1,BBB+
CYP,IDA21,1,7760000.0,10.56293,0,0.604883,190.4029,0.869637,1,24.351188,1.4409,0.05,0.15,15.745582,1,BBB+
CZE,IDA1,0,0.0,,0,0.666432,,0.65939,0,,,0.2,0.15,0.0,1,AA-
CZE,IDA2,0,0.0,,0,0.666432,,0.65939,0,,,0.2,0.15,0.0,1,AA-
CZE,IDA3,0,0.0,,0,0.666432,,0.65939,0,,,0.2,0.15,0.0,1,AA-
CZE,IDA4,0,0.0,,0,0.666432,,0.65939,1,,,0.2,0.15,0.0,1,AA-
CZE,IDA5,0,0.0,,0,0.666432,,0.65939,1,,,0.2,0.15,0.0,1,AA-
CZE,IDA6,0,0.0,,0,0.666432,,0.65939,1,,,0.2,0.15,0.0,1,AA-
CZE,IDA7,0,0.0,,0,0.666432,,0.65939,1,,,0.2,0.15,0.0,1,AA-
CZE,IDA8,0,0.0,8.286362,0,0.666432,63.0513,0.65939,1,24.43725,,0.2,0.15,0.0,1,AA-
CZE,IDA9,0,0.0,8.286362,0,0.687698,63.0513,0.65939,1,24.43725,1.3006,0.2,0.15,0.0,1,AA-
CZE,IDA10,1,13790000.0,8.290078,0,0.687698,78.1977,0.65939,1,24.440627,1.3006,0.2,0.15,0.0,1,AA-
CZE,IDA11,1,3676100.0,8.790756,0,0.67652,80.5996,0.65939,1,24.939889,-2.6518,0.2,0.15,16.439454,1,AA-
CZE,IDA12,1,6407200.0,8.76055,0,0.629164,85.4571,0.547042,1,24.906637,-0.4834,0.2,0.15,15.117363,1,AA-
CZE,IDA13,1,6793600.0,8.999775,0,0.606532,90.8793,0.884979,1,25.137371,-2.0506,0.2,0.15,15.672933,1,AA-
CZE,IDA14,1,10696900.0,9.506176,0,0.5848,121.1913,0.942265,1,25.645173,2.2446,0.2,0.15,15.731492,1,AA-
CZE,IDA15,1,18166400.0,9.822963,0,0.588062,129.8767,0.61451,1,25.970504,3.8491,0.2,0.15,16.185465,1,AA-
CZE,IDA16,1,18796100.0,9.911477,0,0.706134,126.7565,0.713873,1,26.075923,-0.3587,0.2,0.15,16.715084,1,AA-
CZE,IDA17,1,19275600.0,9.916428,1,0.683963,145.5022,0.692988,1,26.084672,1.8426,0.2,0.15,16.74916,1,AA-
CZE,IDA18,1,15543100.0,9.839161,1,0.72051,148.547,1.007934,1,26.012344,3.8382,0.2,0.15,16.774351,1,AA-
CZE,IDA19,1,16940000.0,10.088419,1,0.689683,138.1546,0.971418,1,26.271541,4.565,0.2,0.15,16.559127,1,AA-
CZE,IDA20,1,18050000.0,10.22906,1,0.72407,137.3781,1.101011,1,26.396495,-0.7811,0.2,0.15,16.645188,1,AA-
CZE,IDA21,1,20720000.0,10.367954,1,0.811633,131.485,1.177328,1,26.572689,2.0995,0.2,0.15,16.708656,1,AA-
DEU,IDA1,1,72600000.0,7.314656,1,0.723758,,1.778071,0,25.443838,,5.5,0.16,0.0,1,AAA
DEU,IDA2,1,117000000.0,7.613365,1,0.723758,31.5905,1.778071,0,25.776496,,5.5,0.16,18.100475,1,AAA
DEU,IDA3,1,234000000.0,7.927066,1,0.855941,31.5905,1.778071,0,26.101453,1.3716,5.5,0.16,18.577685,1,AAA
DEU,IDA4,1,514500000.0,8.530158,1,0.855941,31.5828,1.778071,1,26.714314,1.9801,5.5,0.16,19.270832,1,AAA
DEU,IDA5,1,838800000.0,8.950416,1,0.929998,37.9596,1.778071,1,27.124683,-1.3426,5.5,0.16,20.058706,1,AAA
DEU,IDA6,1,1478345200.0,9.407779,1,0.875981,41.6963,1.778071,1,27.583691,-0.8836,5.5,0.16,20.547483,1,AAA
DEU,IDA7,1,1020636400.0,9.142842,1,0.780466,46.0675,1.778071,1,27.313248,-0.8015,5.5,0.16,21.114189,1,AAA
DEU,IDA8,1,1579481800.0,9.725474,1,0.773,41.5308,1.778071,1,27.895638,-0.5303,5.5,0.16,20.743692,1,AAA
DEU,IDA9,1,1838540000.0,10.016177,1,0.740949,45.689,1.778071,1,28.206601,-0.2753,5.5,0.16,21.180363,1,AAA
DEU,IDA10,1,1971970000.0,10.150998,1,0.709582,39.7494,1.778071,1,28.362886,-2.313,5.5,0.16,21.332238,1,AAA
DEU,IDA11,1,807257700.0,10.328748,1,0.705583,43.9036,1.778071,1,28.549939,-2.5662,5.5,0.16,21.402299,1,AAA
DEU,IDA12,1,1303948800.0,10.202313,1,0.672725,51.5192,1.653893,1,28.425765,-1.2024,5.5,0.16,20.509154,1,AAA
DEU,IDA13,1,1399703900.0,10.145908,1,0.630165,58.3326,1.746148,1,28.374077,-1.8714,5.5,0.16,20.988663,1,AAA
DEU,IDA14,1,1759967000.0,10.465513,1,0.580263,66.9531,1.648495,1,28.693451,-1.8691,5.5,0.16,21.059527,1,AAA
DEU,IDA15,1,2280483300.0,10.653745,1,0.55637,74.8838,1.759709,1,28.879218,0.1378,5.5,0.16,21.288561,1,AAA
DEU,IDA16,1,2240117900.0,10.654832,1,0.685987,73.8852,1.538577,1,28.874338,-2.7389,5.5,0.16,21.547653,1,AAA
DEU,IDA17,1,2118570100.0,10.762294,1,0.679123,77.586,1.810508,1,28.967869,0.9295,5.5,0.16,21.529794,1,AAA
DEU,IDA18,1,1794231300.0,10.667767,1,0.715812,76.006,1.905784,1,28.89424,1.4469,5.5,0.16,21.474007,1,AAA
DEU,IDA19,1,1811750000.0,10.771768,1,0.676275,79.0732,1.888124,1,29.007239,1.6691,5.5,0.16,21.307843,1,AAA
DEU,IDA20,1,1931150000.0,10.865693,1,0.695721,79.9195,1.826594,1,29.102404,-3.443,5.5,0.16,21.317559,1,AAA
DEU,IDA21,1,1758040000.0,10.934958,1,0.749801,79.0907,1.546299,1,29.175514,-1.804,5.5,0.16,21.381382,1,AAA
DNK,IDA1,1,7500000.0,7.499563,1,0.843635,57.6554,1.779232,0,22.859329,,1.8,0.13,0.0,1,AAA
DNK,IDA2,1,12120000.0,7.928815,1,0.88031,55.3278,1.779232,0,23.326368,,1.8,0.13,15.830414,1,AAA
DNK,IDA3,1,26400000.0,8.150311,1,0.795677,57.1347,1.779232,0,23.560908,3.8684,1.8,0.13,16.310368,1,AAA
DNK,IDA4,1,54000000.0,8.718809,1,0.792986,57.8634,1.779232,1,24.148121,4.4509,1.8,0.13,17.088875,1,AAA
DNK,IDA5,1,87800000.0,9.187029,1,0.824907,60.3706,1.779232,1,24.629506,-0.2671,1.8,0.13,17.804495,1,AAA
DNK,IDA6,1,141926200.0,9.534028,1,0.763336,65.7483,1.779232,1,24.983284,-2.8811,1.8,0.13,18.290572,1,AAA
DNK,IDA7,1,106019500.0,9.351552,1,0.664524,71.1933,1.779232,1,24.798579,-3.4923,1.8,0.13,18.770818,1,AAA
DNK,IDA8,1,171677300.0,9.966259,1,0.664874,61.4826,1.779232,1,25.416295,3.7935,1.8,0.13,18.479134,1,AAA
DNK,IDA9,1,208007100.0,10.19935,1,0.626808,67.3046,1.779232,1,25.652096,-0.3036,1.8,0.13,18.961127,1,AAA
DNK,IDA10,1,248868100.0,10.224909,1,0.643337,65.6436,1.779232,1,25.686889,-1.742,1.8,0.13,19.153083,1,AAA
DNK,IDA11,1,95404000.0,10.480718,1,0.683459,68.5265,1.779232,1,25.956944,-2.1009,1.8,0.13,19.332434,1,AAA
DNK,IDA12,1,187291700.0,10.417096,1,0.659981,72.7289,1.843955,1,25.904418,0.5517,1.8,0.13,18.373631,1,AAA
DNK,IDA13,1,20773900.0,10.412025,1,0.621492,84.4846,2.19228,1,25.909468,0.1958,1.8,0.13,19.048178,1,AAA
DNK,IDA14,1,268481800.0,10.79806,1,0.594345,89.3988,2.061477,1,26.303562,5.5131,1.8,0.13,16.849208,1,AAA
DNK,IDA15,1,353287800.0,10.97903,1,0.577835,100.0477,2.204087,1,26.492253,5.604,1.8,0.13,19.408294,1,AAA
DNK,IDA16,1,378984100.0,10.969999,1,0.695011,94.3877,1.920097,1,26.49889,-2.2714,1.8,0.13,19.682794,1,AAA
DNK,IDA17,1,390215300.0,11.0248,1,0.661983,103.6128,1.958991,1,26.56574,-0.5774,1.8,0.13,19.753005,1,AAA
DNK,IDA18,1,324216500.0,10.905973,1,0.698467,101.4528,1.835235,1,26.466852,0.6607,1.8,0.13,19.782209,1,AAA
DNK,IDA19,1,346360000.0,10.992121,1,0.664964,111.8915,1.944485,1,26.567973,4.4828,1.8,0.13,19.596922,1,AAA
DNK,IDA20,1,378300000.0,11.146788,1,0.694275,112.3215,2.190514,1,26.72989,4.1386,1.8,0.13,19.662989,1,AAA
DNK,IDA21,1,479320000.0,11.170808,1,0.710294,131.765,1.912899,1,26.774236,4.9482,1.8,0.13,19.751198,1,AAA
ESP,IDA1,0,0.0,6.441391,0,0.98721,,1.366195,0,23.700412,,1.5,0.18,0.0,1,A
ESP,IDA2,0,0.0,6.885809,0,0.683167,25.8529,1.366195,0,24.201249,,1.5,0.18,0.0,1,A
ESP,IDA3,0,0.0,7.099551,0,0.74798,25.8529,1.366195,0,24.435953,1.9484,1.5,0.18,0.0,1,A
ESP,IDA4,1,13333000.0,7.716883,0,0.794554,28.1414,1.366195,1,25.087426,1.9699,1.5,0.18,0.0,1,A
ESP,IDA5,1,21000000.0,8.195609,0,0.667887,29.1985,1.366195,1,25.608751,1.4473,1.5,0.18,16.405753,1,A
ESP,IDA6,1,49276900.0,8.732973,0,0.638049,31.5984,1.366195,1,26.172588,-1.1183,1.5,0.18,16.860033,1,A
ESP,IDA7,1,40674900.0,8.408891,0,0.584445,41.5938,1.366195,1,25.870644,-4.0795,1.5,0.18,17.712966,1,A
ESP,IDA8,1,70049200.0,9.015994,0,0.615396,36.3648,1.366195,1,26.486952,-1.8599,1.5,0.18,17.521122,1,A
ESP,IDA9,1,116450000.0,9.532063,0,0.568575,35.6529,1.366195,1,27.007727,-1.3831,1.5,0.18,18.064708,1,A
ESP,IDA10,1,143416000.0,9.497801,1,0.598778,36.9952,1.366195,1,26.986094,-5.5688,1.5,0.18,18.572973,1,A
ESP,IDA11,0,0.0,9.686613,1,0.667919,46.2978,1.366195,1,27.188246,-4.1191,1.5,0.18,18.78126,1,A
ESP,IDA12,1,164777200.0,9.661922,1,0.630184,54.6969,1.304703,1,27.175937,,1.5,0.18,0.0,1,A
ESP,IDA13,1,244568200.0,9.747481,1,0.614015,55.1021,1.793297,1,27.287034,-0.1988,1.5,0.18,18.920105,1,A
ESP,IDA14,1,463795000.0,10.183047,1,0.56846,54.6992,1.303726,1,27.774834,1.9013,1.5,0.18,19.315005,1,A
ESP,IDA15,1,1015096300.0,10.393662,1,0.567693,57.6269,1.124802,1,28.020862,2.9346,1.5,0.18,19.954953,1,A
